city,terrain,rider,traffic sign,license plate,road,sidewalk,vegetation,out of roi,building,pole,static,sky,person,bicycle,ego vehicle,car,cargroup,ground,wall,dynamic,fence,traffic light,motorcycle,bicyclegroup,persongroup,parking,bus,bridge,trailer,polegroup,tunnel,caravan,truck,guard rail,rectification border,rail track,train,motorcyclegroup,ridergroup,truckgroup
cologne,,,5.0,1.0,1.0,2.0,5.0,1,1.0,15.0,9.0,1.0,11.0,,1,8.0,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,
cologne,,,9.0,1.0,1.0,4.0,,1,2.0,19.0,14.0,1.0,11.0,1.0,1,3.0,1.0,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,
cologne,,,11.0,1.0,1.0,2.0,2.0,1,2.0,13.0,6.0,1.0,15.0,,1,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
cologne,,,9.0,2.0,1.0,4.0,3.0,1,4.0,18.0,12.0,1.0,14.0,,1,7.0,,1.0,1.0,,1.0,,,,3.0,,,,,,,1.0,,,,,,,,
cologne,,1.0,6.0,2.0,1.0,1.0,2.0,1,4.0,3.0,11.0,,8.0,1.0,1,6.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,
cologne,1.0,,5.0,,1.0,1.0,3.0,1,3.0,13.0,18.0,1.0,11.0,,1,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
cologne,,,,2.0,1.0,2.0,3.0,1,3.0,8.0,22.0,1.0,8.0,,1,15.0,1.0,,,,1.0,2.0,,1.0,3.0,,2.0,,,,,,,,,,,,,
cologne,,,2.0,4.0,1.0,1.0,2.0,1,3.0,18.0,18.0,1.0,1.0,,1,10.0,,,,1.0,,7.0,,,1.0,,1.0,,,,,,,,,,,,,
cologne,,2.0,3.0,1.0,1.0,1.0,2.0,1,2.0,16.0,33.0,1.0,19.0,3.0,1,5.0,,2.0,,,1.0,4.0,,,,,2.0,,,,,,,,,,,,,
cologne,,1.0,3.0,,1.0,2.0,2.0,1,2.0,20.0,23.0,1.0,22.0,,1,8.0,,2.0,1.0,4.0,,3.0,,,,,2.0,,,,,,,,,,,,,
cologne,,,3.0,2.0,1.0,1.0,2.0,1,3.0,15.0,21.0,1.0,6.0,,1,21.0,1.0,2.0,,,,3.0,,,,,4.0,,,,,,,,,,,,,
cologne,2.0,1.0,8.0,4.0,1.0,4.0,6.0,1,2.0,24.0,18.0,1.0,3.0,1.0,1,11.0,,,2.0,1.0,,8.0,,,,,,,,,,,,,,,,,,
cologne,2.0,,5.0,,1.0,3.0,6.0,1,3.0,13.0,11.0,1.0,2.0,,1,5.0,,1.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,
cologne,1.0,1.0,2.0,,1.0,2.0,9.0,1,2.0,42.0,31.0,1.0,6.0,2.0,1,4.0,1.0,1.0,1.0,3.0,,8.0,,,,,,,,1.0,,,,,,,,,,
cologne,,1.0,7.0,3.0,1.0,4.0,5.0,1,2.0,32.0,17.0,1.0,6.0,2.0,1,11.0,,,,,,14.0,,,2.0,,,,,,,,,,,,,,,
cologne,1.0,1.0,7.0,4.0,1.0,4.0,5.0,1,2.0,43.0,32.0,1.0,16.0,1.0,1,14.0,1.0,2.0,,2.0,,6.0,,1.0,,,,,,,,,,,,,,,,
cologne,,,10.0,1.0,1.0,2.0,4.0,1,2.0,25.0,15.0,1.0,5.0,1.0,1,16.0,,1.0,,,,9.0,,,,2.0,,,,3.0,,,,,,,,,,
cologne,,,15.0,2.0,1.0,1.0,8.0,1,2.0,25.0,17.0,1.0,11.0,,1,12.0,2.0,1.0,,1.0,,9.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,
cologne,2.0,2.0,5.0,4.0,1.0,1.0,9.0,1,2.0,6.0,24.0,1.0,13.0,1.0,1,21.0,,,,1.0,,4.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,
cologne,,,14.0,4.0,1.0,,5.0,1,3.0,20.0,17.0,1.0,3.0,,1,22.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,
cologne,1.0,,2.0,,1.0,2.0,12.0,1,3.0,26.0,16.0,1.0,3.0,1.0,1,19.0,4.0,3.0,,,3.0,8.0,,,,,,,,,,,1.0,,,,,,,
cologne,3.0,,1.0,,1.0,3.0,9.0,1,2.0,15.0,17.0,1.0,3.0,1.0,1,15.0,2.0,2.0,,1.0,4.0,11.0,,,,,,,,1.0,,,1.0,,,,1.0,,,
cologne,4.0,,9.0,2.0,1.0,1.0,4.0,1,3.0,43.0,32.0,1.0,5.0,3.0,1,15.0,,3.0,,,3.0,8.0,,,,,,,,,,,,,,,1.0,,,
cologne,2.0,,2.0,4.0,1.0,,7.0,1,,30.0,15.0,1.0,,,1,13.0,,,,,1.0,7.0,,,,,1.0,,,,,,,,,,,,,
cologne,5.0,,6.0,3.0,1.0,2.0,6.0,1,3.0,29.0,17.0,1.0,5.0,,1,21.0,2.0,3.0,,,1.0,13.0,,,,,,,,,,,,,,,,,,
cologne,1.0,,7.0,3.0,1.0,1.0,4.0,1,,14.0,17.0,1.0,,,1,16.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
cologne,4.0,1.0,11.0,3.0,1.0,1.0,4.0,1,,25.0,19.0,1.0,1.0,1.0,1,10.0,,2.0,,,,9.0,,,,,1.0,,,,,,,,,,,,,
cologne,5.0,,5.0,2.0,1.0,,6.0,1,1.0,13.0,8.0,1.0,,,1,17.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,
darmstadt,,,6.0,6.0,1.0,2.0,5.0,1,1.0,11.0,5.0,1.0,2.0,,1,22.0,,,,,,,,,,,,,,,,,,,,,,,,
darmstadt,1.0,1.0,7.0,4.0,1.0,3.0,6.0,1,4.0,17.0,6.0,2.0,2.0,2.0,1,6.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,1.0,7.0,5.0,1.0,2.0,2.0,1,3.0,24.0,12.0,1.0,,1.0,1,9.0,1.0,,1.0,1.0,,18.0,,,,,,,,,,,2.0,,,,,,,
darmstadt,2.0,1.0,13.0,5.0,1.0,2.0,3.0,1,2.0,14.0,13.0,2.0,1.0,1.0,1,11.0,,1.0,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,
darmstadt,,,7.0,5.0,1.0,5.0,3.0,1,1.0,9.0,5.0,1.0,1.0,,1,24.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
darmstadt,,,6.0,5.0,1.0,5.0,4.0,1,2.0,11.0,9.0,2.0,,,1,29.0,,,1.0,,1.0,7.0,,,,1.0,,,,,,,2.0,,,,,,,
darmstadt,,,11.0,4.0,1.0,2.0,2.0,1,3.0,20.0,22.0,1.0,2.0,,1,10.0,3.0,3.0,,,1.0,8.0,,,,,,,,,,,2.0,,,,,,,
darmstadt,,1.0,11.0,1.0,2.0,2.0,1.0,1,3.0,21.0,11.0,1.0,3.0,1.0,1,3.0,1.0,4.0,,,1.0,11.0,,,,,,,,,,,1.0,,,,1.0,,,
darmstadt,,,6.0,2.0,1.0,,1.0,1,2.0,11.0,4.0,1.0,1.0,,1,5.0,,2.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,
darmstadt,,,12.0,4.0,1.0,4.0,4.0,1,3.0,22.0,8.0,1.0,,,1,5.0,,2.0,,,,9.0,,,,,,,,,,,2.0,,,,,,,
darmstadt,,1.0,6.0,5.0,1.0,2.0,4.0,1,2.0,13.0,13.0,1.0,2.0,1.0,1,13.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,2.0,,,,,,,
darmstadt,1.0,,9.0,3.0,1.0,1.0,7.0,1,1.0,13.0,11.0,1.0,,,1,4.0,,1.0,3.0,1.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,1.0,,10.0,1.0,1.0,,3.0,1,1.0,7.0,11.0,1.0,,,1,2.0,,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,
darmstadt,2.0,,12.0,3.0,1.0,3.0,3.0,1,1.0,16.0,17.0,1.0,,,1,6.0,,1.0,2.0,,,5.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,,1.0,1.0,,4.0,1,5.0,,5.0,2.0,,,1,1.0,,2.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,
darmstadt,1.0,1.0,25.0,4.0,1.0,3.0,3.0,1,2.0,32.0,15.0,1.0,1.0,2.0,1,16.0,,,1.0,,,5.0,,,,,,,,,,,,,,1.0,,,,
darmstadt,4.0,,14.0,2.0,1.0,4.0,3.0,1,4.0,32.0,19.0,1.0,2.0,,1,15.0,2.0,2.0,,1.0,,16.0,,,,,1.0,,,,,,2.0,,,1.0,,,,
darmstadt,1.0,1.0,8.0,5.0,1.0,2.0,5.0,1,2.0,20.0,8.0,1.0,1.0,1.0,1,21.0,1.0,2.0,1.0,,,7.0,,,,,,,,,,,,,,1.0,,,,
darmstadt,2.0,,5.0,5.0,1.0,2.0,3.0,1,1.0,13.0,9.0,1.0,1.0,,1,15.0,,3.0,1.0,,,4.0,,,,,,,,,,,1.0,,,1.0,,,,
darmstadt,2.0,,5.0,4.0,1.0,2.0,4.0,1,1.0,21.0,10.0,1.0,1.0,,1,11.0,,2.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,
darmstadt,4.0,,15.0,4.0,1.0,2.0,7.0,1,3.0,28.0,8.0,1.0,,,1,6.0,,,,,1.0,8.0,,,,,1.0,,,,,,,,,,,,,
darmstadt,,,2.0,6.0,1.0,4.0,4.0,1,4.0,7.0,10.0,1.0,2.0,,1,10.0,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,
darmstadt,,,1.0,8.0,1.0,3.0,4.0,1,2.0,8.0,7.0,1.0,7.0,1.0,1,10.0,,,,1.0,,6.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,1.0,,7.0,7.0,1.0,3.0,4.0,1,3.0,30.0,21.0,1.0,14.0,,1,12.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
darmstadt,,,8.0,4.0,1.0,2.0,4.0,1,1.0,27.0,10.0,1.0,1.0,,1,20.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
darmstadt,3.0,,14.0,3.0,1.0,3.0,5.0,1,3.0,25.0,11.0,1.0,1.0,,1,10.0,,,2.0,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,
darmstadt,3.0,,18.0,7.0,1.0,2.0,3.0,1,3.0,65.0,15.0,2.0,27.0,6.0,1,10.0,,2.0,3.0,4.0,2.0,13.0,,,3.0,,1.0,,,2.0,,,6.0,,,,1.0,,,
darmstadt,,,13.0,2.0,1.0,1.0,1.0,1,2.0,35.0,13.0,2.0,28.0,,1,3.0,,2.0,,,,5.0,,,1.0,,,,,,,,5.0,,,,,,,
darmstadt,,,14.0,2.0,2.0,,2.0,1,1.0,15.0,10.0,1.0,26.0,,1,5.0,,1.0,,,,2.0,,,,,,,,,,,4.0,,,,,,,
darmstadt,,,14.0,4.0,1.0,,3.0,1,3.0,20.0,14.0,1.0,18.0,,1,9.0,,2.0,,,,3.0,,,,,,,,,,,7.0,,,,,,,
darmstadt,,,10.0,6.0,1.0,,3.0,1,1.0,41.0,14.0,1.0,3.0,,1,11.0,1.0,2.0,,2.0,1.0,2.0,,,,,,,1.0,,,,5.0,,,,,,,
darmstadt,4.0,,4.0,5.0,1.0,2.0,5.0,1,1.0,42.0,16.0,1.0,3.0,,1,4.0,1.0,3.0,2.0,,1.0,6.0,,,,,,,,,,,4.0,,,,,,,
darmstadt,2.0,,9.0,4.0,2.0,2.0,3.0,1,2.0,30.0,11.0,1.0,3.0,,1,8.0,,2.0,2.0,,,12.0,,,,,,,,,,,,,,,,,,
darmstadt,1.0,1.0,15.0,5.0,2.0,3.0,2.0,1,2.0,16.0,15.0,1.0,9.0,2.0,1,10.0,1.0,,,1.0,,13.0,,,,,1.0,,,,,,,,,,,,,
darmstadt,3.0,1.0,19.0,9.0,1.0,,3.0,1,5.0,28.0,15.0,1.0,2.0,3.0,1,20.0,1.0,3.0,1.0,,1.0,10.0,,,,2.0,,,,,,,,,,,,,,
darmstadt,,2.0,10.0,3.0,1.0,2.0,3.0,1,1.0,15.0,13.0,1.0,4.0,2.0,1,6.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,17.0,3.0,1.0,3.0,3.0,1,4.0,16.0,22.0,1.0,6.0,1.0,1,14.0,,,,1.0,2.0,,7.0,,,1.0,,,,,,,2.0,,,,,,,
darmstadt,2.0,,16.0,4.0,1.0,2.0,3.0,1,1.0,14.0,18.0,1.0,6.0,5.0,1,11.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,4.0,6.0,1.0,2.0,1.0,1,1.0,4.0,17.0,1.0,,,1,16.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
darmstadt,1.0,,9.0,2.0,1.0,2.0,4.0,1,1.0,6.0,12.0,1.0,,1.0,1,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
darmstadt,1.0,,4.0,7.0,1.0,2.0,4.0,1,2.0,23.0,21.0,1.0,,,1,8.0,5.0,1.0,,,1.0,9.0,,,,1.0,,,,,,,2.0,,,,,,,
darmstadt,2.0,1.0,18.0,4.0,1.0,3.0,5.0,1,1.0,18.0,15.0,1.0,8.0,1.0,1,10.0,,1.0,,1.0,,13.0,,,,,,,,,,,,,,2.0,,,,
darmstadt,5.0,1.0,14.0,10.0,1.0,3.0,5.0,1,4.0,18.0,27.0,1.0,5.0,,1,19.0,1.0,,,2.0,,9.0,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,
darmstadt,3.0,1.0,16.0,6.0,2.0,3.0,2.0,1,1.0,24.0,29.0,1.0,3.0,,1,9.0,1.0,5.0,,1.0,1.0,11.0,1.0,,,,1.0,,,,,,,,,,,,,
darmstadt,5.0,,13.0,1.0,1.0,4.0,4.0,1,1.0,29.0,26.0,1.0,1.0,,1,6.0,,3.0,3.0,,,9.0,,,1.0,,,,,,,,,,,,,,,
darmstadt,5.0,,13.0,1.0,1.0,6.0,4.0,1,1.0,27.0,24.0,1.0,1.0,,1,4.0,,2.0,,,,9.0,,,,,,,,,,,,,,,,,,
darmstadt,,,17.0,9.0,1.0,3.0,4.0,1,1.0,16.0,49.0,1.0,7.0,,1,18.0,1.0,,,1.0,4.0,5.0,,,,,,,,,2.0,,,,,2.0,2.0,,,
darmstadt,,,20.0,9.0,1.0,2.0,5.0,1,2.0,13.0,48.0,1.0,3.0,,1,23.0,1.0,,,2.0,3.0,3.0,,,,,,,,,2.0,,,,,1.0,2.0,,,
darmstadt,,,10.0,2.0,1.0,3.0,7.0,1,1.0,15.0,28.0,1.0,2.0,1.0,1,9.0,2.0,,,4.0,3.0,5.0,,,,,,,,,,,,,,1.0,,,,
darmstadt,,1.0,9.0,6.0,1.0,3.0,6.0,1,3.0,10.0,16.0,1.0,1.0,1.0,1,15.0,1.0,,,3.0,,5.0,1.0,,,,,,,,,,,,,1.0,,,,
darmstadt,1.0,1.0,14.0,4.0,1.0,3.0,2.0,1,1.0,19.0,8.0,1.0,2.0,1.0,1,10.0,,,,1.0,2.0,18.0,,,,,,,,,,,,,,,,,,
darmstadt,,1.0,13.0,2.0,1.0,1.0,2.0,1,2.0,9.0,7.0,1.0,6.0,,1,5.0,,3.0,1.0,3.0,3.0,10.0,1.0,,1.0,,,,,,,,,,,,,,,
darmstadt,5.0,,1.0,1.0,1.0,3.0,5.0,1,5.0,30.0,18.0,2.0,13.0,1.0,1,35.0,1.0,,2.0,,,6.0,,,2.0,,,1.0,,,,,1.0,,,,,,,
darmstadt,6.0,,8.0,4.0,1.0,6.0,7.0,1,4.0,26.0,14.0,1.0,10.0,,1,24.0,3.0,1.0,,1.0,1.0,11.0,,,,,,,,,,,3.0,,,,,,,
darmstadt,1.0,,3.0,,1.0,2.0,3.0,1,3.0,6.0,9.0,1.0,14.0,,1,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
darmstadt,3.0,,2.0,1.0,1.0,3.0,5.0,1,5.0,11.0,12.0,1.0,18.0,,1,5.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
darmstadt,1.0,,8.0,1.0,1.0,3.0,6.0,1,4.0,8.0,13.0,1.0,6.0,1.0,1,13.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
darmstadt,1.0,,4.0,4.0,2.0,4.0,4.0,1,7.0,7.0,9.0,1.0,,,1,21.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
darmstadt,,2.0,13.0,5.0,1.0,,3.0,1,2.0,16.0,9.0,1.0,,,1,10.0,1.0,1.0,,,,14.0,4.0,,,,,,,,,,,,,,,,,
darmstadt,,1.0,2.0,4.0,1.0,1.0,,1,1.0,2.0,7.0,1.0,,,1,14.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
darmstadt,1.0,2.0,3.0,4.0,1.0,3.0,4.0,1,1.0,13.0,10.0,2.0,,1.0,1,7.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
darmstadt,4.0,1.0,11.0,5.0,1.0,1.0,2.0,1,4.0,15.0,8.0,2.0,2.0,,1,22.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
darmstadt,2.0,1.0,13.0,5.0,1.0,2.0,3.0,1,2.0,15.0,7.0,3.0,1.0,1.0,1,11.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
darmstadt,,,6.0,5.0,1.0,2.0,4.0,1,6.0,19.0,23.0,6.0,6.0,7.0,1,15.0,1.0,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,
darmstadt,,,13.0,1.0,1.0,3.0,1.0,1,1.0,10.0,17.0,1.0,6.0,,1,4.0,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,11.0,3.0,1.0,4.0,4.0,1,1.0,12.0,14.0,1.0,10.0,,1,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,3.0,1.0,1.0,2.0,1.0,1,1.0,4.0,2.0,,4.0,1.0,1,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,6.0,1.0,,1.0,3.0,1,1.0,14.0,12.0,1.0,13.0,13.0,1,3.0,,2.0,,6.0,1.0,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,1.0,7.0,2.0,,1.0,2.0,1,2.0,13.0,22.0,1.0,7.0,3.0,1,3.0,,2.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,5.0,,1.0,2.0,4.0,1,2.0,10.0,18.0,1.0,12.0,7.0,1,2.0,,,,10.0,,,,,,,,,,,,,1.0,,,,,,,
darmstadt,,1.0,,1.0,,1.0,6.0,1,4.0,5.0,13.0,1.0,15.0,2.0,1,5.0,,1.0,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,,4.0,,,,9.0,1,3.0,4.0,30.0,1.0,9.0,6.0,1,7.0,2.0,2.0,1.0,6.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,2.0,,,,,,5.0,1,3.0,16.0,41.0,1.0,10.0,3.0,1,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
darmstadt,2.0,,11.0,3.0,,1.0,9.0,1,5.0,14.0,11.0,1.0,3.0,,1,11.0,1.0,1.0,1.0,,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,,,
darmstadt,,,8.0,9.0,1.0,3.0,5.0,1,3.0,23.0,16.0,1.0,3.0,,1,15.0,1.0,2.0,,,1.0,11.0,,,,,,,,,,,2.0,,,,,,,
darmstadt,5.0,1.0,7.0,2.0,1.0,2.0,6.0,1,4.0,14.0,19.0,1.0,2.0,1.0,1,12.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,1.0,,,,,,,
darmstadt,,1.0,9.0,1.0,1.0,2.0,8.0,1,4.0,16.0,12.0,1.0,4.0,1.0,1,4.0,,,2.0,,,10.0,,,,,,,,,,,,,,,,,,
darmstadt,,,8.0,8.0,1.0,3.0,9.0,1,13.0,20.0,8.0,2.0,,,1,18.0,4.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
darmstadt,1.0,1.0,,4.0,1.0,1.0,6.0,1,4.0,2.0,6.0,1.0,,1.0,1,27.0,,,,,,,,,,,,,,,,,,,,,,,,
darmstadt,,2.0,11.0,5.0,1.0,2.0,3.0,1,4.0,13.0,5.0,1.0,1.0,2.0,1,20.0,,,3.0,,1.0,5.0,,,,,,,,,,,,,,,,,,
darmstadt,1.0,2.0,19.0,3.0,1.0,4.0,7.0,1,2.0,12.0,7.0,1.0,7.0,2.0,1,3.0,,3.0,2.0,,1.0,5.0,,,,,,,,,,,1.0,2.0,,,,,,
darmstadt,1.0,2.0,30.0,1.0,1.0,4.0,10.0,1,6.0,32.0,7.0,1.0,13.0,2.0,1,12.0,,2.0,2.0,,2.0,14.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,
darmstadt,4.0,3.0,21.0,1.0,1.0,5.0,4.0,1,2.0,32.0,15.0,1.0,9.0,3.0,1,5.0,1.0,2.0,4.0,,5.0,7.0,,,1.0,,1.0,,,,,,1.0,,,,,,,
darmstadt,1.0,1.0,4.0,,1.0,1.0,4.0,1,2.0,16.0,11.0,1.0,4.0,1.0,1,8.0,1.0,1.0,5.0,5.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,
darmstadt,7.0,1.0,14.0,,1.0,2.0,6.0,1,1.0,22.0,21.0,1.0,3.0,2.0,1,15.0,1.0,,,2.0,3.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,
dusseldorf,4.0,,12.0,,1.0,1.0,11.0,1,2.0,15.0,10.0,1.0,2.0,,1,17.0,,,,5.0,4.0,9.0,,,1.0,,,,,,,,,,,,,,,
dusseldorf,1.0,,,2.0,1.0,,15.0,1,2.0,7.0,13.0,1.0,,5.0,1,22.0,4.0,3.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
dusseldorf,,,4.0,1.0,1.0,3.0,9.0,1,3.0,10.0,12.0,1.0,2.0,3.0,1,8.0,1.0,,,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,
dusseldorf,4.0,,8.0,2.0,1.0,3.0,7.0,1,2.0,11.0,7.0,1.0,,1.0,1,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
dusseldorf,,,14.0,2.0,1.0,3.0,2.0,1,3.0,16.0,14.0,1.0,,1.0,1,13.0,,2.0,,1.0,,8.0,,,,2.0,,,,,,,,,,,,,,
dusseldorf,2.0,,13.0,1.0,1.0,5.0,6.0,1,3.0,13.0,10.0,1.0,1.0,2.0,1,10.0,1.0,2.0,,1.0,,5.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
dusseldorf,1.0,,13.0,,1.0,3.0,12.0,1,4.0,12.0,9.0,1.0,,1.0,1,9.0,1.0,2.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
dusseldorf,1.0,,2.0,1.0,1.0,,10.0,1,2.0,3.0,4.0,,,,1,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
dusseldorf,,1.0,13.0,1.0,1.0,3.0,4.0,1,3.0,18.0,19.0,,1.0,3.0,1,13.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
dusseldorf,2.0,,9.0,1.0,1.0,2.0,10.0,1,3.0,14.0,3.0,1.0,1.0,,1,15.0,,4.0,,1.0,,1.0,,,,4.0,,,,,,,,,,,,,,
dusseldorf,1.0,,11.0,1.0,1.0,4.0,8.0,1,3.0,23.0,20.0,1.0,5.0,3.0,1,16.0,,,,3.0,,18.0,,,,,,,,,,,,,,,,,,
dusseldorf,,,8.0,3.0,1.0,4.0,4.0,1,3.0,15.0,3.0,1.0,,,1,3.0,,1.0,,2.0,2.0,13.0,,,,1.0,,,,,,,,,,,1.0,,,
dusseldorf,,,5.0,,1.0,3.0,9.0,1,2.0,11.0,13.0,1.0,3.0,,1,16.0,2.0,,1.0,,2.0,6.0,,,,1.0,,,,,,,,,,,,,,
dusseldorf,1.0,,11.0,1.0,1.0,2.0,12.0,1,4.0,10.0,16.0,1.0,3.0,2.0,1,17.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,
dusseldorf,,,13.0,1.0,1.0,2.0,5.0,1,3.0,12.0,11.0,1.0,3.0,3.0,1,16.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
dusseldorf,,,6.0,,1.0,2.0,9.0,1,4.0,10.0,13.0,1.0,2.0,1.0,1,9.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
dusseldorf,1.0,,12.0,,1.0,2.0,3.0,1,2.0,14.0,11.0,,,4.0,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,
dusseldorf,1.0,,10.0,3.0,1.0,5.0,11.0,1,4.0,18.0,12.0,1.0,,1.0,1,10.0,,2.0,,8.0,,3.0,,,,2.0,,,,,,,,,,,,,,
dusseldorf,1.0,,17.0,,1.0,3.0,13.0,1,3.0,21.0,13.0,1.0,2.0,3.0,1,18.0,1.0,,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,
dusseldorf,1.0,1.0,7.0,2.0,1.0,1.0,11.0,1,3.0,18.0,9.0,1.0,1.0,3.0,1,16.0,1.0,4.0,,1.0,,3.0,,,,3.0,,,,,,,,,,,1.0,,,
dusseldorf,5.0,,23.0,2.0,1.0,5.0,7.0,1,6.0,31.0,17.0,1.0,,2.0,1,8.0,3.0,1.0,,1.0,,14.0,1.0,1.0,,,,,,,,,,,,,,,,
dusseldorf,4.0,,5.0,,1.0,1.0,15.0,1,6.0,18.0,8.0,1.0,1.0,,1,4.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
dusseldorf,9.0,,12.0,,1.0,3.0,10.0,1,3.0,31.0,26.0,1.0,1.0,,1,11.0,,,,,1.0,8.0,,,,,,1.0,,1.0,,,,,,,,,,
dusseldorf,3.0,,4.0,,1.0,1.0,10.0,1,2.0,26.0,15.0,1.0,1.0,,1,3.0,,1.0,,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,
dusseldorf,,,3.0,2.0,1.0,4.0,4.0,1,6.0,23.0,12.0,1.0,1.0,,1,7.0,,1.0,,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,
dusseldorf,1.0,,12.0,2.0,1.0,7.0,6.0,1,3.0,19.0,10.0,1.0,1.0,,1,7.0,,2.0,,3.0,1.0,9.0,,,,,,,,,,,,,,,,,,
dusseldorf,1.0,,9.0,,1.0,5.0,3.0,1,4.0,21.0,16.0,1.0,4.0,,1,4.0,1.0,3.0,1.0,,1.0,15.0,,,1.0,,,,,,,,,,,,,,,
dusseldorf,1.0,,10.0,,1.0,3.0,7.0,1,3.0,19.0,21.0,1.0,3.0,2.0,1,12.0,3.0,2.0,,4.0,,6.0,,,,,,,,,,,,,,,,,,
dusseldorf,2.0,,11.0,,1.0,3.0,8.0,1,4.0,18.0,10.0,1.0,,1.0,1,20.0,,,,1.0,,12.0,,,,,,,,,,,,,,,,,,
dusseldorf,1.0,,15.0,2.0,1.0,4.0,9.0,1,4.0,21.0,18.0,1.0,2.0,,1,11.0,,1.0,,,,5.0,,,,1.0,,,,1.0,,,,,,,,,,
dusseldorf,2.0,,3.0,,1.0,7.0,10.0,1,3.0,30.0,18.0,1.0,1.0,2.0,1,11.0,1.0,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,
